timestamp,CF
2025-01-15 00:00:00,0.19363335976767018
2025-01-15 01:00:00,0.22534540517017523
2025-01-15 02:00:00,0.16051906844128325
2025-01-15 03:00:00,0.0
2025-01-15 04:00:00,0.07888901348711613
2025-01-15 05:00:00,0.09720728508417659
2025-01-15 06:00:00,0.004757862889625537
2025-01-15 07:00:00,0.0
2025-01-15 08:00:00,0.009029614180236472
2025-01-15 09:00:00,0.12524702643268695
2025-01-15 10:00:00,0.0
2025-01-15 11:00:00,0.12422381823370457
2025-01-15 12:00:00,0.3341741412442259
2025-01-15 13:00:00,0.21281135574072954
2025-01-15 14:00:00,0.1968326884692603
2025-01-15 15:00:00,0.1665840067933679
2025-01-15 16:00:00,0.5948804669600993
2025-01-15 17:00:00,0.40045292300733815
2025-01-15 18:00:00,0.19733463268734439
2025-01-15 19:00:00,0.17100531567004404
2025-01-15 20:00:00,0.24072412422399758
2025-01-15 21:00:00,0.939243334273837
2025-01-15 22:00:00,1.0
2025-01-15 23:00:00,0.3113517259212089
2025-01-16 00:00:00,0.21401831061223806
2025-01-16 01:00:00,0.3957674970450931
2025-01-16 02:00:00,0.19787138923427114
2025-01-16 03:00:00,0.25463197770787493
2025-01-16 04:00:00,0.17477138269961545
2025-01-16 05:00:00,0.2092279507248791
2025-01-16 06:00:00,0.26032106775163
2025-01-16 07:00:00,0.02725910389691921
2025-01-16 08:00:00,0.022912773849795575
2025-01-16 09:00:00,0.019898308963605133
2025-01-16 10:00:00,0.0
2025-01-16 11:00:00,0.0
2025-01-16 12:00:00,0.0
2025-01-16 13:00:00,0.0
2025-01-16 14:00:00,0.0
2025-01-16 15:00:00,0.0
2025-01-16 16:00:00,0.0
2025-01-16 17:00:00,0.0
2025-01-16 18:00:00,0.024101732726645998
2025-01-16 19:00:00,0.0
2025-01-16 20:00:00,0.0
2025-01-16 21:00:00,0.0
2025-01-16 22:00:00,0.0938905756796006
2025-01-16 23:00:00,0.06046602153283552
2025-01-17 00:00:00,0.01055115316027418
2025-01-17 01:00:00,0.0
2025-01-17 02:00:00,0.0
2025-01-17 03:00:00,0.0
2025-01-17 04:00:00,0.0
2025-01-17 05:00:00,0.0
2025-01-17 06:00:00,0.0
2025-01-17 07:00:00,0.0
2025-01-17 08:00:00,0.004623842965930298
2025-01-17 09:00:00,0.0
2025-01-17 10:00:00,0.0
2025-01-17 11:00:00,0.0
2025-01-17 12:00:00,0.0
2025-01-17 13:00:00,0.0
2025-01-17 14:00:00,0.14868358339031615
2025-01-17 15:00:00,0.06352936480869167
2025-01-17 16:00:00,0.04766503533610038
2025-01-17 17:00:00,0.2918748215680815
2025-01-17 18:00:00,0.7346019152904568
2025-01-17 19:00:00,0.6347129433329636
2025-01-17 20:00:00,1.0
2025-01-17 21:00:00,0.27465621772112
2025-01-17 22:00:00,1.0
2025-01-17 23:00:00,1.0
2025-01-18 00:00:00,0.4286633800325726
2025-01-18 01:00:00,0.40066214232632386
2025-01-18 02:00:00,0.4755131033414965
2025-01-18 03:00:00,0.8007490287810601
2025-01-18 04:00:00,0.5418545120626876
2025-01-18 05:00:00,0.4084331531416682
2025-01-18 06:00:00,0.11479353505494438
2025-01-18 07:00:00,0.09610135660247927
2025-01-18 08:00:00,0.02353150481369212
2025-01-18 09:00:00,0.18352163685818615
2025-01-18 10:00:00,0.10713186618823184
2025-01-18 11:00:00,0.16983197262150468
2025-01-18 12:00:00,0.31203049879070277
2025-01-18 13:00:00,0.3810728077818618
2025-01-18 14:00:00,0.35513939476319445
2025-01-18 15:00:00,1.0
2025-01-18 16:00:00,1.0
2025-01-18 17:00:00,1.0
2025-01-18 18:00:00,1.0
2025-01-18 19:00:00,1.0
2025-01-18 20:00:00,1.0
2025-01-18 21:00:00,1.0
2025-01-18 22:00:00,1.0
2025-01-18 23:00:00,0.7582567315076552
2025-01-19 00:00:00,0.5525158980193633
2025-01-19 01:00:00,0.21686829547318764
2025-01-19 02:00:00,0.5281958363011732
2025-01-19 03:00:00,0.5595195593314777
2025-01-19 04:00:00,0.4305601484819053
2025-01-19 05:00:00,0.08527391129378188
2025-01-19 06:00:00,0.07263397382076987
2025-01-19 07:00:00,0.23878697694297035
2025-01-19 08:00:00,0.3284880753121407
2025-01-19 09:00:00,0.67250458810527
2025-01-19 10:00:00,0.9847085913104411
2025-01-19 11:00:00,0.09237239639997458
2025-01-19 12:00:00,0.5310472463580882
2025-01-19 13:00:00,0.47909485173629424
2025-01-19 14:00:00,0.27951909874229164
2025-01-19 15:00:00,0.14313962788826035
2025-01-19 16:00:00,0.1864649608426039
2025-01-19 17:00:00,0.6114229990851998
2025-01-19 18:00:00,0.5953520607243424
2025-01-19 19:00:00,0.23535452624018513
2025-01-19 20:00:00,0.02726662378430087
