timestamp,CF
2025-01-08 00:00:00,0.4290351347870238
2025-01-08 01:00:00,0.3595485361100013
2025-01-08 02:00:00,0.07178349550669859
2025-01-08 03:00:00,0.17800264425461265
2025-01-08 04:00:00,0.019594098767664034
2025-01-08 05:00:00,0.0
2025-01-08 06:00:00,0.0
2025-01-08 07:00:00,0.0
2025-01-08 08:00:00,0.0
2025-01-08 09:00:00,0.0
2025-01-08 10:00:00,0.0
2025-01-08 11:00:00,0.12168562931391315
2025-01-08 12:00:00,0.13843028477002317
2025-01-08 13:00:00,0.29324578974457566
2025-01-08 14:00:00,0.29247384656896047
2025-01-08 15:00:00,0.522612449851722
2025-01-08 16:00:00,1.0
2025-01-08 17:00:00,0.6843642691316858
2025-01-08 18:00:00,1.0
2025-01-08 19:00:00,0.49265600809562543
2025-01-08 20:00:00,1.0
2025-01-08 21:00:00,1.0
2025-01-08 22:00:00,1.0
2025-01-08 23:00:00,0.740366105065288
2025-01-09 00:00:00,1.0
2025-01-09 01:00:00,0.6168461721782895
2025-01-09 02:00:00,0.9203580334532055
2025-01-09 03:00:00,0.1943997584595603
2025-01-09 04:00:00,0.5694078767769993
2025-01-09 05:00:00,0.40357638336768764
2025-01-09 06:00:00,0.1923035441081244
2025-01-09 07:00:00,0.15054960200698703
2025-01-09 08:00:00,0.051979867583699726
2025-01-09 09:00:00,0.3422471037350999
2025-01-09 10:00:00,0.4978449500705766
2025-01-09 11:00:00,0.4689220784762501
2025-01-09 12:00:00,0.8153161927967276
2025-01-09 13:00:00,0.15598413075149548
2025-01-09 14:00:00,0.07327877284416812
2025-01-09 15:00:00,0.017847089287040135
2025-01-09 16:00:00,0.10109988425422493
2025-01-09 17:00:00,0.13275882050279972
2025-01-09 18:00:00,0.17686633058388002
2025-01-09 19:00:00,0.2740676848719617
2025-01-09 20:00:00,0.5718078473691238
2025-01-09 21:00:00,0.12456595535844543
2025-01-09 22:00:00,0.3829113931803446
2025-01-09 23:00:00,1.0
2025-01-10 00:00:00,0.9317322814970884
2025-01-10 01:00:00,0.24722398633400497
2025-01-10 02:00:00,0.10314926787892742
2025-01-10 03:00:00,0.04100480617010521
2025-01-10 04:00:00,0.04773621189980158
2025-01-10 05:00:00,0.0
2025-01-10 06:00:00,0.0
2025-01-10 07:00:00,0.01787102813083788
2025-01-10 08:00:00,0.0
2025-01-10 09:00:00,0.0
2025-01-10 10:00:00,0.0
2025-01-10 11:00:00,0.0
2025-01-10 12:00:00,0.007860184072366489
2025-01-10 13:00:00,0.0
2025-01-10 14:00:00,0.4035360533161628
2025-01-10 15:00:00,1.0
2025-01-10 16:00:00,1.0
2025-01-10 17:00:00,1.0
2025-01-10 18:00:00,0.9749208196161778
2025-01-10 19:00:00,1.0
2025-01-10 20:00:00,0.5293994483526964
2025-01-10 21:00:00,0.34467410558549405
2025-01-10 22:00:00,0.038429899890503785
2025-01-10 23:00:00,0.012413394968752873
